id,label_0,label_1,label_2,label_3,label_4
1,0.99998796,9.926592e-07,3.5041638e-14,1.1064798e-05,7.1002516e-11
2,0.9999995,3.0426472e-07,1.1617524e-13,1.352855e-07,2.2302489e-09
3,1.0,1.0350861e-08,9.527809e-16,5.099556e-09,9.990531e-11
4,0.9968064,0.0007999312,0.0013232453,6.0607716e-05,0.0010097468
5,1.0,6.329648e-09,1.9440249e-15,7.952239e-12,2.0490036e-08
6,0.99999964,4.036592e-11,7.981261e-19,5.913983e-17,3.5954585e-07
7,0.9999995,4.2201012e-07,8.308527e-15,2.5589302e-09,1.0095311e-09
8,0.99995756,3.215997e-05,1.5874376e-12,1.0305396e-05,3.8257666e-10
9,0.9999982,2.4265194e-07,3.8944635e-16,1.6013364e-06,4.4491572e-10
10,1.0,2.5421345e-08,1.4705485e-15,5.1344745e-10,1.9457338e-09
11,0.99992466,5.9599815e-06,1.6698177e-13,6.9407295e-05,7.603607e-11
12,1.0,5.7928333e-09,1.8088044e-16,3.464103e-09,6.115074e-11
13,0.99998796,9.926592e-07,3.5041638e-14,1.1064798e-05,7.1002516e-11
14,0.9999995,3.0426472e-07,1.1617524e-13,1.352855e-07,2.2302489e-09
15,1.0,1.0350861e-08,9.527809e-16,5.099556e-09,9.990531e-11
16,0.9968064,0.0007999312,0.0013232453,6.0607716e-05,0.0010097468
17,1.0,6.329648e-09,1.9440249e-15,7.952239e-12,2.0490036e-08
18,0.99999964,4.036592e-11,7.981261e-19,5.913983e-17,3.5954585e-07
19,0.9999995,4.2201012e-07,8.308527e-15,2.5589302e-09,1.0095311e-09
20,0.99995756,3.215997e-05,1.5874376e-12,1.0305396e-05,3.8257666e-10
21,0.9999982,2.4265194e-07,3.8944635e-16,1.6013364e-06,4.4491572e-10
22,1.0,2.5421345e-08,1.4705485e-15,5.1344745e-10,1.9457338e-09
23,0.99992466,5.9599815e-06,1.6698177e-13,6.9407295e-05,7.603607e-11
24,1.0,5.7928333e-09,1.8088044e-16,3.464103e-09,6.115074e-11
25,0.00011675015,0.9992982,0.0005817561,5.1655288e-08,3.2323453e-06
26,0.024630379,0.975071,6.0400787e-05,5.992594e-07,0.00023766767
27,6.6786106e-07,0.99999917,8.866732e-17,7.199526e-08,3.7766294e-11
28,0.0003180041,0.99968195,8.983637e-18,5.1899454e-15,1.8001428e-08
29,1.2685073e-11,1.0,8.6189494e-26,1.4052524e-24,5.6523446e-16
30,7.830098e-09,1.0,8.830912e-20,2.963962e-11,3.3458184e-13
31,0.46354967,0.121196024,1.7315655e-05,0.41346496,0.0017720384
32,0.11323735,0.073677965,0.016030313,0.79476744,0.0022869748
33,0.016114596,0.42495793,0.545447,0.012844769,0.0006356813
34,0.0030813955,0.99690324,1.462923e-06,5.3684873e-10,1.3850512e-05
35,3.8571774e-11,1.0,1.23890395e-20,1.0102925e-20,2.6631302e-14
36,0.00042387293,0.0005464699,0.003557399,0.9954282,4.4018194e-05
37,8.6662644e-10,1.0,5.170456e-20,1.5312193e-21,2.8284777e-13
38,9.381848e-08,0.9999999,5.431466e-19,1.2349044e-17,2.6107916e-12
39,3.5734856e-13,1.0,2.6994227e-23,4.6211105e-24,5.601235e-17
40,4.2039366e-10,0.99987686,0.00012314164,5.500328e-12,1.2050724e-11
41,3.6834476e-06,0.9999963,2.0674777e-16,1.4604837e-14,7.136903e-11
42,0.00011675015,0.9992982,0.0005817561,5.1655288e-08,3.2323453e-06
43,0.024630379,0.975071,6.0400787e-05,5.992594e-07,0.00023766767
44,6.6786106e-07,0.99999917,8.866732e-17,7.199526e-08,3.7766294e-11
45,0.0003180041,0.99968195,8.983637e-18,5.1899454e-15,1.8001428e-08
46,1.2685073e-11,1.0,8.6189494e-26,1.4052524e-24,5.6523446e-16
47,7.830098e-09,1.0,8.830912e-20,2.963962e-11,3.3458184e-13
48,0.46354967,0.121196024,1.7315655e-05,0.41346496,0.0017720384
49,0.11323735,0.073677965,0.016030313,0.79476744,0.0022869748
50,0.016114596,0.42495793,0.545447,0.012844769,0.0006356813
51,0.0030813955,0.99690324,1.462923e-06,5.3684873e-10,1.3850512e-05
52,3.8571774e-11,1.0,1.23890395e-20,1.0102925e-20,2.6631302e-14
53,0.00042387293,0.0005464699,0.003557399,0.9954282,4.4018194e-05
54,8.6662644e-10,1.0,5.170456e-20,1.5312193e-21,2.8284777e-13
55,9.381848e-08,0.9999999,5.431466e-19,1.2349044e-17,2.6107916e-12
56,3.5734856e-13,1.0,2.6994227e-23,4.6211105e-24,5.601235e-17
57,4.2039366e-10,0.99987686,0.00012314164,5.500328e-12,1.2050724e-11
58,3.6834476e-06,0.9999963,2.0674777e-16,1.4604837e-14,7.136903e-11
59,5.178624e-14,3.6517786e-10,1.0,1.3727703e-09,1.958502e-12
60,0.1859981,0.76803684,0.039348662,0.0005890576,0.0060273376
61,8.120273e-11,1.6361915e-09,0.9999938,1.5018045e-07,6.0256457e-06
62,1.1117474e-16,5.1701985e-08,0.9999994,5.9786646e-07,1.0743821e-16
63,1.6476196e-07,1.1325753e-06,0.962172,0.037825786,8.6501495e-07
64,0.0003166926,0.0047970144,0.9330013,0.061847076,3.7848848e-05
65,4.8527255e-08,0.8446457,0.15535419,5.3546405e-08,1.3709394e-09
66,1.4439968e-18,3.4695412e-15,1.0,2.2791795e-09,2.2063823e-13
67,4.690465e-16,3.5972345e-10,1.0,7.50703e-09,2.4362616e-15
68,2.7284996e-14,0.07360322,0.9263968,1.6882233e-13,5.6603176e-15
69,4.8499902e-11,2.743659e-06,0.99999714,1.4106703e-07,1.1766706e-10
70,3.3277078e-19,7.193182e-14,1.0,4.043899e-11,6.414964e-18
71,6.271653e-16,6.546245e-14,1.0,1.8387634e-10,1.5246626e-09
72,1.7843651e-07,0.00034962426,0.99963665,1.3310298e-05,1.2496498e-07
73,1.2245341e-22,6.75673e-08,0.99965644,0.00034346367,4.941114e-23
74,7.897239e-05,0.03442573,0.9653863,0.000102357146,6.6630823e-06
75,0.8572687,0.07914535,0.016079597,0.0010164494,0.046489973
76,9.017265e-16,8.673549e-10,0.99999917,8.846515e-07,2.308937e-15
77,0.011251227,0.00011681228,0.20009431,0.6098977,0.17864001
