id,label_0,label_1,label_2,label_3,label_4
324,1.1292223e-14,4.490087e-17,9.654749e-12,4.7808952e-09,1.0
157,2.050114e-05,6.654855e-14,0.9999795,5.827281e-12,7.570602e-09
15,6.255571e-12,4.204701e-14,1.3551162e-09,3.942848e-07,0.99999964
302,6.932016e-12,6.586935e-14,3.339606e-10,7.966303e-06,0.999992
143,6.271303e-05,2.269409e-06,1.4599813e-07,0.9999348,8.618746e-08
269,2.6324074e-16,3.2053828e-18,7.8577753e-13,1.534959e-10,1.0
242,1.1651848e-10,3.2403195e-11,6.552684e-07,7.385118e-08,0.9999993
27,0.003359625,3.3103598e-07,4.4999187e-08,0.99663997,1.8925709e-08
392,4.5509434e-16,1.7730614e-16,9.8014284e-11,3.8271734e-12,1.0
7,0.107729234,2.6431002e-09,3.998536e-07,0.8922703,3.7356705e-11
155,7.353631e-13,4.1693784e-14,4.276979e-11,6.710677e-05,0.9999329
439,0.0042775124,0.9102448,0.0024451572,0.08271041,0.00032213755
50,0.6991839,0.003285179,0.001359065,0.29616603,5.8312867e-06
271,1.0659039e-11,1.7707063e-14,2.4300567e-10,2.6339408e-06,0.9999974
127,2.409681e-13,1.8678392e-15,3.1557222e-11,3.8362515e-07,0.99999964
193,2.9487494e-14,4.570666e-15,1.0280053e-11,1.9865759e-06,0.999998
80,0.62881273,0.00012991221,6.585973e-05,0.37099102,4.693031e-07
18,0.99443144,6.7279676e-12,1.0857836e-09,0.0055685597,1.4499234e-14
63,0.008849578,5.4842207e-07,4.400591e-06,0.99114543,8.2362295e-09
169,0.7669395,4.951525e-09,0.23303455,2.5514411e-05,4.2979158e-07
357,0.99954385,9.893029e-10,0.00040823076,4.7926078e-05,3.2090222e-10
358,0.018001417,0.97705793,0.0045947637,0.00030575352,4.0108353e-05
61,0.99996054,1.7905942e-10,5.055569e-06,3.449245e-05,6.353519e-12
281,0.00064591307,1.623085e-07,0.99935275,2.8993867e-07,8.7203904e-07
154,0.0022603164,1.4274933e-07,0.99773455,1.2285843e-06,3.637663e-06
34,3.927057e-13,3.382014e-15,1.0942502e-10,1.4088135e-07,0.9999999
432,0.000110755005,0.00037614882,8.114887e-05,0.9994228,9.249157e-06
32,4.5130157e-05,3.4273016e-09,2.4820568e-10,0.9999548,1.6660467e-10
121,5.318355e-14,6.294783e-16,6.9137085e-11,8.0470794e-09,1.0
0,1.540461e-14,9.0806445e-17,1.285062e-11,3.8663073e-09,1.0
125,0.011897109,4.1262132e-07,9.484997e-08,0.9881023,1.8448914e-08
315,7.30054e-17,8.0167207e-19,2.6924947e-13,6.148171e-11,1.0
131,0.46062964,5.091079e-05,0.0041312156,0.5351876,5.997446e-07
25,2.9901257e-12,3.8236705e-12,7.645943e-05,4.6634585e-10,0.9999236
85,0.002133865,5.8315345e-07,0.9978593,1.5204018e-06,4.7331496e-06
117,0.0046945075,9.415467e-06,4.2486736e-06,0.9952918,4.8491767e-08
433,3.3768617e-12,1.6259959e-10,2.121278e-09,0.00015101963,0.99984896
344,0.01829738,2.2703556e-12,1.8001876e-11,0.9817027,4.057344e-14
170,0.014027211,0.4274599,0.002738284,0.55569786,7.6708675e-05
351,7.324693e-09,1.4798736e-05,0.00013080699,8.0032305e-06,0.99984646
203,0.9945029,1.1184736e-08,4.933838e-07,0.0054965992,4.556861e-11
124,0.9999105,1.2747997e-10,3.3028587e-07,8.914947e-05,3.3759874e-12
214,0.001219198,2.0275356e-05,4.8515353e-06,0.9987556,1.426974e-07
270,8.3297884e-08,4.8225488e-08,1.2820974e-06,0.4354798,0.5645188
43,0.9975655,9.679812e-15,1.5053163e-10,0.0024345326,3.2500937e-16
96,0.00051096064,0.99945074,1.3515172e-05,2.340012e-05,1.4469335e-06
122,1.6782339e-08,2.9148206e-09,1.4984264e-05,1.4861885e-07,0.99998486
145,0.00024415008,0.99841785,0.0013159504,3.9491238e-06,1.8138893e-05
44,0.8518218,4.5030625e-05,0.14739062,0.0007402319,2.3205491e-06
413,1.0180753e-15,7.498545e-16,7.074743e-12,1.19256125e-08,1.0
173,0.9880455,1.6785312e-05,0.008785009,0.003151516,1.1517639e-06
107,7.625039e-14,7.299593e-17,7.479533e-12,8.3167414e-08,0.9999999
241,1.1700536e-09,1.4411401e-10,1.1743795e-06,3.3959218e-06,0.99999547
296,0.00066190644,3.3471277e-08,4.472105e-08,0.999338,7.776218e-09
301,2.0509597e-05,2.1054497e-05,4.6168143e-06,0.99995327,5.386965e-07
79,0.0010670805,9.160845e-05,0.00058350386,0.99825615,1.650305e-06
273,5.457344e-11,1.5721121e-13,3.8334393e-09,1.8389642e-07,0.99999976
405,0.99999344,6.9355236e-18,8.901602e-14,6.537837e-06,2.832196e-20
59,2.9026103e-11,1.7595495e-10,5.163218e-09,0.003215072,0.9967849
263,0.004422309,0.0051566316,1.7597373e-05,0.99040145,2.0984219e-06
251,1.7594799e-14,8.573114e-17,1.8254105e-11,7.982778e-10,1.0
400,0.0023540237,0.9974022,5.4457654e-05,0.00018410737,5.3114045e-06
64,2.9482777e-10,3.734207e-07,5.9200295e-07,0.00010597053,0.99989307
298,0.00012974838,5.8686102e-05,0.00015191417,0.9996543,5.4011525e-06
365,5.3601797e-12,6.978329e-14,2.1363802e-10,1.6352953e-05,0.99998367
313,2.3916397e-11,2.1200325e-10,9.75796e-09,0.00022480743,0.99977523
390,0.0024020607,0.00010983699,7.555889e-06,0.99747986,6.836265e-07
216,1.3749184e-08,2.4993662e-12,0.99999905,1.0713794e-13,9.5245e-07
293,0.40204665,4.94903e-05,0.593493,0.0043593147,5.1559087e-05
211,0.024078334,6.252109e-07,5.221074e-05,0.9758689,9.097085e-09
55,0.41199216,9.834614e-07,3.0866804e-06,0.5880038,7.1416424e-09
326,1.0007478e-06,1.6966611e-12,0.99999905,7.1738595e-13,6.0613097e-09
325,1.10544925e-05,1.2499012e-08,9.697655e-10,0.9999889,1.0298039e-10
3,0.9957698,1.7850416e-08,0.003991155,0.00023899988,4.948635e-09
243,4.852211e-13,4.9820365e-15,2.5358118e-10,7.561756e-08,0.9999999
343,0.80281997,2.2372378e-06,6.2954643e-07,0.19717716,1.4078205e-09
21,2.487843e-13,2.9503083e-14,5.0824367e-09,9.206966e-09,1.0
299,1.5255652e-12,1.08432e-09,2.3869615e-09,0.00011619679,0.9998838
199,0.14792567,0.81324756,0.0012189577,0.037580844,2.6929489e-05
389,1.5112067e-12,9.650551e-13,2.2388975e-10,7.207831e-05,0.9999279
331,0.0102843195,0.0002916989,6.5164946e-05,0.98935413,4.665164e-06
248,2.0209123e-11,5.1801407e-13,8.474319e-10,5.100123e-05,0.999949
