id,label_0,label_1,label_2,label_3,label_4
106,0.99998415,2.1879515e-08,3.0741003e-07,1.5474729e-05,3.2279747e-12
293,5.7078687e-08,2.7065093e-13,0.9999999,1.959285e-17,1.6843424e-08
19,0.99645656,2.5734682e-05,4.889559e-05,0.0034687084,2.9171463e-08
238,6.410773e-08,3.150465e-11,0.9999993,8.372508e-15,6.8174825e-07
105,0.9999695,3.6711933e-10,3.051061e-05,9.937594e-09,1.5785451e-10
874,4.371233e-11,5.1854604e-13,1.1814695e-06,1.9638693e-10,0.9999988
173,0.83127964,0.13006866,0.038437344,0.000213911,4.589636e-07
143,0.96253055,0.0006955831,3.5812326e-07,0.036773544,2.2975987e-08
610,3.7553325e-16,6.556042e-21,1.0531545e-08,3.528547e-17,1.0
595,2.1008546e-22,2.8210197e-29,4.964548e-10,1.1644252e-26,1.0
775,1.748099e-13,9.827903e-19,1.0527568e-06,7.817318e-16,0.9999989
779,1.1679523e-10,9.657763e-15,2.9555692e-06,2.9093155e-11,0.999997
744,3.415916e-09,1.8251008e-10,2.7223754e-05,1.5338975e-08,0.9999728
523,1.091656e-06,3.609826e-08,5.447812e-19,0.9999989,2.5076074e-16
616,8.8108965e-12,1.6485923e-16,1.4244745e-06,6.5854613e-13,0.99999857
804,1.8726718e-13,1.3448605e-17,1.7037422e-08,3.162897e-13,1.0
757,3.9002962e-13,1.4624644e-15,6.520282e-08,1.5887891e-12,0.9999999
232,7.5073025e-05,0.9998437,5.1468174e-07,8.071977e-05,2.9471906e-08
643,3.5998348e-14,3.8725867e-17,8.589537e-08,1.9167105e-14,0.9999999
614,4.9184975e-21,8.613447e-29,8.1633554e-11,2.1448637e-24,1.0
664,2.7992844e-10,1.1571812e-13,1.00315865e-05,1.8166186e-11,0.99999
151,6.9347952e-06,0.9999682,3.316853e-07,2.4400983e-05,9.30872e-08
245,1.8162125e-06,6.318665e-06,0.99997365,1.3651711e-11,1.8218845e-05
480,0.0020456233,0.0001744455,7.163883e-08,0.99777955,3.0420716e-07
830,4.0356732e-11,6.713406e-16,4.1162006e-05,9.8185044e-14,0.9999589
765,9.6393706e-11,1.5182207e-12,9.374211e-08,5.209586e-09,0.9999999
448,0.42615145,0.0034590748,1.0418683e-07,0.5703894,2.0412791e-08
334,1.0974735e-06,3.0358244e-06,0.9999838,3.746937e-12,1.2116552e-05
279,8.903844e-09,1.50479e-12,0.99999857,4.743286e-16,1.4043079e-06
660,5.985986e-08,4.904656e-12,0.0009834066,5.560423e-10,0.9990164
656,4.164456e-12,2.1692199e-16,1.6225569e-07,2.4681117e-12,0.9999999
340,0.0007015162,0.0005097804,2.5045516e-10,0.99878865,3.8733802e-10
411,3.3479455e-07,4.205703e-06,2.4325346e-16,0.99999547,1.5132031e-13
181,0.0013356028,0.99357325,0.0048989435,3.489776e-05,0.00015722237
374,0.0001339593,1.442702e-06,5.4792266e-15,0.9998646,1.973455e-13
868,5.4410225e-14,1.3032524e-18,1.3260708e-06,2.191023e-16,0.9999987
81,0.2680877,0.0008603113,3.48188e-10,0.731052,9.0330493e-10
300,0.97645,2.0461488e-09,0.023550013,5.9351524e-10,3.3254173e-09
469,0.0064002266,0.05255992,1.4641184e-06,0.9410381,2.8213586e-07
